1,7,178.00,94.00,38.00,149.00,1,-1,-1,-1
1,6,510.00,112.00,52.00,125.00,1,-1,-1,-1
1,5,573.00,84.00,65.00,199.00,1,-1,-1,-1
1,4,100.00,96.00,63.00,221.00,1,-1,-1,-1
1,3,439.00,88.00,83.00,245.00,1,-1,-1,-1
1,2,173.00,94.00,77.00,229.00,1,-1,-1,-1
1,1,349.00,78.00,89.00,252.00,1,-1,-1,-1
2,7,181.00,93.00,37.00,156.00,1,-1,-1,-1
2,6,509.00,111.00,52.00,128.00,1,-1,-1,-1
2,5,570.00,87.00,69.00,196.00,1,-1,-1,-1
2,4,91.00,97.00,69.00,221.00,1,-1,-1,-1
2,3,443.00,87.00,81.00,242.00,1,-1,-1,-1
2,2,183.00,94.00,72.00,226.00,1,-1,-1,-1
2,1,348.00,80.00,89.00,250.00,1,-1,-1,-1
3,7,180.00,94.00,37.00,157.00,1,-1,-1,-1
3,6,511.00,112.00,47.00,125.00,1,-1,-1,-1
3,5,570.00,86.00,69.00,198.00,1,-1,-1,-1
3,4,77.00,99.00,77.00,220.00,1,-1,-1,-1
3,3,443.00,87.00,81.00,244.00,1,-1,-1,-1
3,2,187.00,93.00,74.00,228.00,1,-1,-1,-1
3,1,350.00,81.00,98.00,248.00,1,-1,-1,-1
4,7,181.00,92.00,39.00,160.00,1,-1,-1,-1
4,6,510.00,112.00,46.00,125.00,1,-1,-1,-1
4,5,568.00,89.00,70.00,193.00,1,-1,-1,-1
4,4,65.00,100.00,85.00,222.00,1,-1,-1,-1
4,3,449.00,86.00,77.00,241.00,1,-1,-1,-1
4,2,193.00,88.00,73.00,234.00,1,-1,-1,-1
4,1,354.00,84.00,95.00,246.00,1,-1,-1,-1
5,7,180.00,91.00,41.00,162.00,1,-1,-1,-1
5,6,509.00,112.00,48.00,127.00,1,-1,-1,-1
5,5,568.00,89.00,69.00,195.00,1,-1,-1,-1
5,4,59.00,104.00,87.00,218.00,1,-1,-1,-1
5,3,450.00,84.00,85.00,242.00,1,-1,-1,-1
5,2,195.00,88.00,81.00,232.00,1,-1,-1,-1
5,1,354.00,85.00,97.00,245.00,1,-1,-1,-1
6,7,181.00,93.00,40.00,158.00,1,-1,-1,-1
6,6,507.00,118.00,45.00,118.00,1,-1,-1,-1
6,5,568.00,88.00,68.00,196.00,1,-1,-1,-1
6,4,53.00,102.00,89.00,219.00,1,-1,-1,-1
6,3,452.00,82.00,98.00,240.00,1,-1,-1,-1
6,2,203.00,92.00,85.00,228.00,1,-1,-1,-1
6,1,360.00,86.00,93.00,243.00,1,-1,-1,-1
7,7,181.00,94.00,39.00,157.00,1,-1,-1,-1
7,5,566.00,87.00,70.00,196.00,1,-1,-1,-1
7,4,51.00,102.00,87.00,222.00,1,-1,-1,-1
7,3,454.00,85.00,100.00,238.00,1,-1,-1,-1
7,2,206.00,93.00,89.00,227.00,1,-1,-1,-1
7,1,362.00,87.00,94.00,240.00,1,-1,-1,-1
8,7,179.00,93.00,44.00,158.00,1,-1,-1,-1
8,5,561.00,88.00,78.00,194.00,1,-1,-1,-1
8,4,52.00,102.00,77.00,222.00,1,-1,-1,-1
8,3,460.00,85.00,83.00,237.00,1,-1,-1,-1
8,2,210.00,96.00,91.00,223.00,1,-1,-1,-1
8,1,365.00,87.00,95.00,241.00,1,-1,-1,-1
9,7,181.00,95.00,44.00,157.00,1,-1,-1,-1
9,5,561.00,90.00,77.00,192.00,1,-1,-1,-1
9,4,49.00,99.00,73.00,226.00,1,-1,-1,-1
9,3,463.00,82.00,81.00,242.00,1,-1,-1,-1
9,2,216.00,96.00,91.00,225.00,1,-1,-1,-1
9,1,369.00,86.00,94.00,240.00,1,-1,-1,-1
10,7,181.00,93.00,44.00,159.00,1,-1,-1,-1
10,5,560.00,93.00,76.00,190.00,1,-1,-1,-1
10,4,46.00,96.00,64.00,229.00,1,-1,-1,-1
10,3,465.00,84.00,84.00,241.00,1,-1,-1,-1
10,2,221.00,98.00,95.00,220.00,1,-1,-1,-1
10,1,371.00,84.00,91.00,242.00,1,-1,-1,-1
11,7,180.00,94.00,48.00,157.00,1,-1,-1,-1
11,5,556.00,91.00,80.00,191.00,1,-1,-1,-1
11,4,42.00,96.00,59.00,229.00,1,-1,-1,-1
11,3,467.00,89.00,86.00,229.00,1,-1,-1,-1
11,2,224.00,99.00,93.00,218.00,1,-1,-1,-1
11,1,373.00,86.00,90.00,239.00,1,-1,-1,-1
12,7,179.00,94.00,45.00,158.00,1,-1,-1,-1
12,5,555.00,88.00,67.00,195.00,1,-1,-1,-1
12,4,33.00,98.00,62.00,226.00,1,-1,-1,-1
12,3,465.00,89.00,96.00,233.00,1,-1,-1,-1
12,2,225.00,96.00,93.00,223.00,1,-1,-1,-1
12,1,375.00,82.00,88.00,237.00,1,-1,-1,-1
13,9,605.00,102.00,34.00,137.00,1,-1,-1,-1
13,7,180.00,93.00,43.00,159.00,1,-1,-1,-1
13,5,553.00,87.00,65.00,194.00,1,-1,-1,-1
13,4,29.00,97.00,59.00,225.00,1,-1,-1,-1
13,3,465.00,89.00,102.00,233.00,1,-1,-1,-1
13,2,234.00,92.00,86.00,226.00,1,-1,-1,-1
13,1,377.00,81.00,88.00,239.00,1,-1,-1,-1
14,9,604.00,103.00,35.00,137.00,1,-1,-1,-1
14,7,177.00,94.00,46.00,157.00,1,-1,-1,-1
14,5,554.00,89.00,60.00,192.00,1,-1,-1,-1
14,4,19.00,97.00,66.00,227.00,1,-1,-1,-1
14,3,473.00,94.00,96.00,226.00,1,-1,-1,-1
14,2,237.00,93.00,85.00,221.00,1,-1,-1,-1
14,1,380.00,81.00,88.00,238.00,1,-1,-1,-1
15,9,600.00,103.00,39.00,135.00,1,-1,-1,-1
15,7,179.00,94.00,45.00,156.00,1,-1,-1,-1
15,5,552.00,87.00,59.00,188.00,1,-1,-1,-1
15,4,10.00,99.00,73.00,224.00,1,-1,-1,-1
15,3,479.00,89.00,95.00,232.00,1,-1,-1,-1
15,2,243.00,90.00,80.00,223.00,1,-1,-1,-1
15,1,382.00,81.00,87.00,239.00,1,-1,-1,-1
16,9,596.00,102.00,43.00,139.00,1,-1,-1,-1
16,7,180.00,94.00,44.00,157.00,1,-1,-1,-1
16,5,548.00,89.00,60.00,184.00,1,-1,-1,-1
16,4,2.00,99.00,80.00,228.00,1,-1,-1,-1
16,3,480.00,89.00,94.00,233.00,1,-1,-1,-1
16,2,247.00,91.00,76.00,222.00,1,-1,-1,-1
16,1,385.00,81.00,86.00,240.00,1,-1,-1,-1
17,9,594.00,103.00,45.00,137.00,1,-1,-1,-1
17,7,180.00,95.00,43.00,156.00,1,-1,-1,-1
17,5,547.00,87.00,56.00,194.00,1,-1,-1,-1
17,4,2.00,96.00,77.00,229.00,1,-1,-1,-1
17,3,485.00,90.00,87.00,232.00,1,-1,-1,-1
17,2,251.00,94.00,71.00,217.00,1,-1,-1,-1
17,1,388.00,81.00,88.00,240.00,1,-1,-1,-1
18,9,594.00,105.00,45.00,132.00,1,-1,-1,-1
18,7,179.00,94.00,45.00,156.00,1,-1,-1,-1
18,5,546.00,90.00,57.00,193.00,1,-1,-1,-1
18,4,2.00,103.00,80.00,221.00,1,-1,-1,-1
18,3,487.00,88.00,85.00,233.00,1,-1,-1,-1
18,2,256.00,91.00,69.00,221.00,1,-1,-1,-1
18,1,393.00,83.00,89.00,238.00,1,-1,-1,-1
19,9,593.00,105.00,46.00,134.00,1,-1,-1,-1
19,7,180.00,94.00,44.00,156.00,1,-1,-1,-1
19,5,543.00,90.00,61.00,193.00,1,-1,-1,-1
19,4,2.00,100.00,82.00,226.00,1,-1,-1,-1
19,3,490.00,86.00,84.00,235.00,1,-1,-1,-1
19,2,259.00,92.00,68.00,215.00,1,-1,-1,-1
19,1,398.00,86.00,93.00,235.00,1,-1,-1,-1
20,9,592.00,104.00,46.00,137.00,1,-1,-1,-1
20,7,180.00,94.00,44.00,156.00,1,-1,-1,-1
20,5,546.00,92.00,52.00,186.00,1,-1,-1,-1
20,4,2.00,87.00,78.00,238.00,1,-1,-1,-1
20,3,494.00,83.00,81.00,237.00,1,-1,-1,-1
20,2,259.00,94.00,80.00,213.00,1,-1,-1,-1
20,1,401.00,88.00,92.00,233.00,1,-1,-1,-1
21,9,588.00,106.00,51.00,134.00,1,-1,-1,-1
21,7,180.00,94.00,44.00,155.00,1,-1,-1,-1
21,5,557.00,98.00,41.00,177.00,1,-1,-1,-1
21,4,3.00,78.00,71.00,255.00,1,-1,-1,-1
21,3,499.00,81.00,83.00,239.00,1,-1,-1,-1
21,2,263.00,98.00,81.00,208.00,1,-1,-1,-1
21,1,402.00,86.00,92.00,236.00,1,-1,-1,-1
22,9,583.00,104.00,56.00,137.00,1,-1,-1,-1
22,7,181.00,95.00,43.00,154.00,1,-1,-1,-1
22,4,2.00,74.00,61.00,255.00,1,-1,-1,-1
22,3,503.00,77.00,81.00,238.00,1,-1,-1,-1
22,2,268.00,100.00,81.00,205.00,1,-1,-1,-1
22,1,407.00,85.00,88.00,235.00,1,-1,-1,-1
23,13,480.00,115.00,32.00,29.00,1,-1,-1,-1
23,9,580.00,105.00,59.00,137.00,1,-1,-1,-1
23,7,179.00,94.00,44.00,155.00,1,-1,-1,-1
23,4,1.00,95.00,50.00,228.00,1,-1,-1,-1
23,3,510.00,79.00,82.00,235.00,1,-1,-1,-1
23,2,270.00,98.00,77.00,212.00,1,-1,-1,-1
23,1,408.00,83.00,88.00,237.00,1,-1,-1,-1
24,13,482.00,113.00,30.00,31.00,1,-1,-1,-1
24,9,584.00,104.00,54.00,137.00,1,-1,-1,-1
24,7,180.00,93.00,43.00,156.00,1,-1,-1,-1
24,4,1.00,75.00,38.00,257.00,1,-1,-1,-1
24,3,516.00,85.00,77.00,227.00,1,-1,-1,-1
24,2,275.00,98.00,72.00,210.00,1,-1,-1,-1
24,1,410.00,86.00,90.00,231.00,1,-1,-1,-1
25,9,581.00,109.00,56.00,133.00,1,-1,-1,-1
25,7,180.00,95.00,42.00,155.00,1,-1,-1,-1
25,4,2.00,70.00,30.00,264.00,1,-1,-1,-1
25,3,513.00,85.00,80.00,225.00,1,-1,-1,-1
25,2,275.00,97.00,79.00,212.00,1,-1,-1,-1
25,1,412.00,87.00,91.00,231.00,1,-1,-1,-1
26,9,585.00,106.00,50.00,135.00,1,-1,-1,-1
26,7,180.00,96.00,41.00,153.00,1,-1,-1,-1
26,4,1.00,86.00,31.00,208.00,1,-1,-1,-1
26,3,513.00,86.00,83.00,228.00,1,-1,-1,-1
26,2,282.00,95.00,72.00,213.00,1,-1,-1,-1
26,1,417.00,84.00,92.00,233.00,1,-1,-1,-1
27,9,583.00,105.00,46.00,136.00,1,-1,-1,-1
27,7,179.00,95.00,43.00,155.00,1,-1,-1,-1
27,4,1.00,118.00,33.00,152.00,1,-1,-1,-1
27,3,519.00,86.00,75.00,230.00,1,-1,-1,-1
27,2,288.00,96.00,71.00,211.00,1,-1,-1,-1
27,1,419.00,85.00,95.00,230.00,1,-1,-1,-1
28,9,579.00,105.00,50.00,136.00,1,-1,-1,-1
28,7,180.00,99.00,41.00,148.00,1,-1,-1,-1
28,3,525.00,90.00,73.00,226.00,1,-1,-1,-1
28,2,297.00,95.00,67.00,209.00,1,-1,-1,-1
28,1,426.00,83.00,88.00,230.00,1,-1,-1,-1
29,7,181.00,103.00,40.00,145.00,1,-1,-1,-1
29,3,521.00,89.00,81.00,227.00,1,-1,-1,-1
29,2,302.00,97.00,72.00,207.00,1,-1,-1,-1
29,1,430.00,79.00,80.00,235.00,1,-1,-1,-1
30,16,499.00,91.00,65.00,194.00,1,-1,-1,-1
30,15,587.00,108.00,49.00,130.00,1,-1,-1,-1
30,7,180.00,100.00,41.00,146.00,1,-1,-1,-1
30,3,534.00,91.00,76.00,225.00,1,-1,-1,-1
30,2,304.00,95.00,74.00,208.00,1,-1,-1,-1
30,1,433.00,80.00,79.00,235.00,1,-1,-1,-1
31,16,496.00,92.00,70.00,187.00,1,-1,-1,-1
31,15,592.00,119.00,47.00,121.00,1,-1,-1,-1
31,7,179.00,99.00,42.00,146.00,1,-1,-1,-1
31,3,537.00,95.00,80.00,219.00,1,-1,-1,-1
31,2,306.00,96.00,78.00,206.00,1,-1,-1,-1
31,1,435.00,82.00,87.00,232.00,1,-1,-1,-1
32,16,496.00,92.00,70.00,184.00,1,-1,-1,-1
32,15,594.00,124.00,44.00,116.00,1,-1,-1,-1
32,7,179.00,100.00,42.00,149.00,1,-1,-1,-1
32,3,541.00,95.00,81.00,219.00,1,-1,-1,-1
32,2,309.00,93.00,79.00,212.00,1,-1,-1,-1
32,1,438.00,84.00,105.00,231.00,1,-1,-1,-1
33,16,493.00,91.00,65.00,188.00,1,-1,-1,-1
33,7,180.00,99.00,41.00,148.00,1,-1,-1,-1
33,3,545.00,95.00,87.00,218.00,1,-1,-1,-1
33,2,312.00,98.00,81.00,207.00,1,-1,-1,-1
33,1,440.00,85.00,95.00,229.00,1,-1,-1,-1
34,16,492.00,93.00,61.00,184.00,1,-1,-1,-1
34,7,179.00,101.00,42.00,142.00,1,-1,-1,-1
34,3,549.00,94.00,89.00,219.00,1,-1,-1,-1
34,2,320.00,97.00,79.00,208.00,1,-1,-1,-1
34,1,444.00,88.00,96.00,226.00,1,-1,-1,-1
35,16,491.00,96.00,59.00,182.00,1,-1,-1,-1
35,7,179.00,99.00,42.00,150.00,1,-1,-1,-1
35,3,548.00,90.00,79.00,222.00,1,-1,-1,-1
35,2,322.00,101.00,79.00,201.00,1,-1,-1,-1
35,1,446.00,92.00,97.00,218.00,1,-1,-1,-1
36,7,176.00,101.00,43.00,138.00,1,-1,-1,-1
36,3,552.00,93.00,86.00,217.00,1,-1,-1,-1
36,2,323.00,100.00,82.00,203.00,1,-1,-1,-1
36,1,449.00,91.00,94.00,222.00,1,-1,-1,-1
